date,wheel,n1,n2,n3,n4,n5
21/10/2025,MILANO,86,81,49,20,85
21/10/2025,NAPOLI,23,75,7,40,79
21/10/2025,PALERMO,26,37,32,8,64
21/10/2025,ROMA,87,5,37,3,85
21/10/2025,TORINO,66,16,28,9,37
21/10/2025,VENEZIA,30,73,32,49,26
21/10/2025,NAZIONALE,76,68,25,1,62
18/10/2025,BARI,39,17,66,47,44
18/10/2025,CAGLIARI,84,66,87,43,77
18/10/2025,FIRENZE,15,18,61,43,38
18/10/2025,GENOVA,65,43,51,11,59
18/10/2025,MILANO,32,75,51,77,1
18/10/2025,NAPOLI,18,86,73,39,80
18/10/2025,PALERMO,67,10,31,55,81
18/10/2025,ROMA,73,12,23,45,79
18/10/2025,TORINO,16,78,1,51,37
18/10/2025,VENEZIA,25,62,89,50,51
18/10/2025,NAZIONALE,10,33,86,42,28
17/10/2025,BARI,21,9,35,82,53
17/10/2025,CAGLIARI,49,11,85,61,83
17/10/2025,FIRENZE,72,21,56,70,67
17/10/2025,GENOVA,37,47,59,23,26
17/10/2025,MILANO,30,84,74,47,21
17/10/2025,NAPOLI,66,55,43,79,15
17/10/2025,PALERMO,90,88,73,45,62
17/10/2025,ROMA,65,23,67,5,72
17/10/2025,TORINO,90,15,28,59,50
17/10/2025,VENEZIA,52,82,10,17,80
17/10/2025,NAZIONALE,14,74,44,68,62
16/10/2025,BARI,80,28,11,67,50
16/10/2025,CAGLIARI,20,29,71,33,15
16/10/2025,FIRENZE,33,50,21,9,11
16/10/2025,GENOVA,32,15,90,9,23
16/10/2025,MILANO,66,22,48,3,77
16/10/2025,NAPOLI,57,64,27,20,26
16/10/2025,PALERMO,22,65,78,90,74
16/10/2025,ROMA,32,57,43,20,8
16/10/2025,TORINO,74,80,66,54,1
16/10/2025,VENEZIA,1,75,82,13,11
16/10/2025,NAZIONALE,71,5,55,77,61
14/10/2025,BARI,43,31,77,89,85
14/10/2025,CAGLIARI,50,30,77,43,53
14/10/2025,FIRENZE,23,53,28,11,72
14/10/2025,GENOVA,14,86,37,22,68
14/10/2025,MILANO,62,14,19,48,26
14/10/2025,NAPOLI,46,56,42,13,77
14/10/2025,PALERMO,44,71,53,73,74
14/10/2025,ROMA,24,56,90,57,29
14/10/2025,TORINO,72,2,29,12,21
14/10/2025,VENEZIA,10,64,37,65,22
14/10/2025,NAZIONALE,69,39,8,4,61
11/10/2025,BARI,53,7,12,77,21
11/10/2025,CAGLIARI,17,74,24,69,44
11/10/2025,FIRENZE,8,47,25,83,33
11/10/2025,GENOVA,2,68,29,43,67
11/10/2025,MILANO,84,90,75,45,72
11/10/2025,NAPOLI,49,6,9,12,20
11/10/2025,PALERMO,13,65,34,86,7
11/10/2025,ROMA,15,2,10,13,83
11/10/2025,TORINO,59,67,80,35,26
11/10/2025,VENEZIA,73,4,6,74,27
11/10/2025,NAZIONALE,62,79,38,36,48
10/10/2025,BARI,71,36,81,10,35
10/10/2025,CAGLIARI,42,69,62,52,35
10/10/2025,FIRENZE,3,80,38,54,11
10/10/2025,GENOVA,88,41,18,7,45
10/10/2025,MILANO,48,43,11,17,57
10/10/2025,NAPOLI,18,55,10,15,4
10/10/2025,PALERMO,67,26,33,49,45
10/10/2025,ROMA,14,77,10,5,54
10/10/2025,TORINO,79,87,42,55,40
10/10/2025,VENEZIA,62,18,85,74,1
10/10/2025,NAZIONALE,61,45,38,34,62
